,STATEFP_x,COUNTYFP_x,TRACTCE,CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,tract_fips10_x,year_x,population_x,aland10_x,count_445110,count_sales_445110,count_emp_445110,popden_445110,popden_sales_445110,popden_emp_445110,aden_445110,aden_sales_445110,aden_emp_445110,count_4452,count_sales_4452,count_emp_4452,popden_4452,popden_sales_4452,popden_emp_4452,aden_4452,aden_sales_4452,aden_emp_4452,count_452311,count_sales_452311,count_emp_452311,popden_452311,popden_sales_452311,popden_emp_452311,aden_452311,aden_sales_452311,aden_emp_452311,State_Code_x,County_Code_x,TRACT_FIPS20,ALAND20,TOTPOP20,POPDEN16_20,PHISPANIC16_20,PNHWHITE16_20,PNHBLACK16_20,PFBORN16_20,PLIMENG16_20,PED1_16_20,PED2_16_20,PED3_16_20,PFAMINCLT40K16_20,PFAMINCGE40LT75K16_20,PFAMINCGE75LT125K16_20,PFAMINCGE125K16_20,PNVMAR16_20,P18YR_16_20,P18_29_16_20,P30_39_16_20,P40_49_16_20,P50_69_16_20,PGE70_16_20,PUNEMP16_20,PPROF16_20,PPOV16_20,PPUBAS16_20,PFHFAM16_20,PSNGPNT16_20,POWNOC16_20,AFFLUENCE16_20,DISADVANTAGE16_20,HISPAN_FORBORN_LIMENG16_20,MEDFAMINC16_20,MEDFAMINC_NHWHITE16_20,MEDFAMINC_BLACK16_20,MEDFAMINC_HISPANIC16_20,RATIO_MEDFAMINC_NHWTOB16_20,RATIO_MEDFAMINC_NHWTOHISP16_20,State_Code_y,County_Code_y,tract_fips10_y,year_y,population_y,aland10_y,count_7225,count_sales_7225,count_emp_7225,popden_7225,popden_sales_7225,popden_emp_7225,aden_7225,aden_sales_7225,aden_emp_7225,count_722511,count_sales_722511,count_emp_722511,popden_722511,popden_sales_722511,popden_emp_722511,aden_722511,aden_sales_722511,aden_emp_722511,count_722513,count_sales_722513,count_emp_722513,popden_722513,popden_sales_722513,popden_emp_722513,aden_722513,aden_sales_722513,aden_emp_722513,count_722515,count_sales_722515,count_emp_722515,popden_722515,popden_sales_722515,popden_emp_722515,aden_722515,aden_sales_722515,aden_emp_722515,count_722410,count_sales_722410,count_emp_722410,popden_722410,popden_sales_722410,popden_emp_722410,aden_722410,aden_sales_722410,aden_emp_722410,State_Code_x.1,County_Code_x.1,tract_fips10,year,population,aland10,count_4453,count_sales_4453,count_emp_4453,popden_4453,popden_sales_4453,popden_emp_4453,aden_4453,aden_sales_4453,aden_emp_4453,count_453991,count_sales_453991,count_emp_453991,popden_453991,popden_sales_453991,popden_emp_453991,aden_453991,aden_sales_453991,aden_emp_453991,count_445120,count_sales_445120,count_emp_445120,popden_445120,popden_sales_445120,popden_emp_445120,aden_445120,aden_sales_445120,aden_emp_445120,count_447110,count_sales_447110,count_emp_447110,popden_447110,popden_sales_447110,popden_emp_447110,aden_447110,aden_sales_447110,aden_emp_447110,State_Code_y.1,County_Code_y.1,mrFEI,STATEFP_y,COUNTYFP_y,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry,SNAP,TargetLabel,mrFEI_food_desert_swamp,mrFEI_food_desert,mrFEI_food_desert_swamp_cluster_desert
363,36,47,0115000,36047115000,New York,Kings County,1,2595,768,0,3,0.12,0,0,0,0,0,1,33.9,47969.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569,885,173,343,1501,28,7,26,690,1144,440,353,36047115000,2017,2855.0,0.0610983,8,8,7,2.802102,2.802102,2.451839,130.9364,130.9364,114.5694,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047115000.0,0.061100665,2717.0,44467.60156,0.448656619,0.013249908,0.519322753,0.312108934,0.072858289,0.334191889,0.47907275,0.186735347,0.350458711,0.324770629,0.121100917,0.203669727,0.613340259,0.355539203,0.128082439,0.141332358,0.111520059,0.220463753,0.043062203,0.045256745,0.278942585,0.196908355,0.502910376,0.245871559,0.311926603,0.331781149,0.223115891,0.350092471,0.277874619,58380, ,68929,39852, , ,36.0,47.0,36047115000,2017,2855.0,0.0610983,5,5,5,1.751313,1.751313,1.751313,81.83527,81.83527,81.83527,1,1,1,0.3502627,0.3502627,0.3502627,16.36705,16.36705,16.36705,4,4,4,1.401051,1.401051,1.401051,65.46822,65.46822,65.46822,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047115000,2017,2855.0,0.0610983,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.6153846153846154,,,,,,,,,,0.502910376,1,0,0,1
364,36,47,052700,36047052700,New York,Kings County,1,6629,2344,0,8,0.12,0,0,0,0,0,1,26.8,50972.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2778,1441,552,3058,434,159,15,117,2846,4820,1783,747,36047052700,2017,6776.0,0.0735942,10,10,9,1.475797,1.475797,1.328217,135.8803,135.8803,122.2923,3,3,3,0.4427391,0.4427391,0.4427391,40.7641,40.7641,40.7641,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047052700.0,0.073360182,6438.0,87758.78125,0.609195411,0.238583416,0.008387698,0.302578449,0.150163934,0.257885396,0.392047971,0.350066632,0.277890474,0.441514522,0.118999317,0.161595672,0.564682484,0.199751481,0.247903079,0.19493632,0.121466294,0.143212184,0.092730664,0.085100673,0.358274639,0.125660971,0.279683381,0.180527389,0.230561197,0.059806507,0.289978981,0.227744937,0.35397926,55150,100402, ,49375, ,2.033458233,36.0,47.0,36047052700,2017,6776.0,0.0735942,9,9,8,1.328217,1.328217,1.180637,122.2923,122.2923,108.7043,5,5,5,0.7378985,0.7378985,0.7378985,67.94017,67.94017,67.94017,2,2,2,0.2951594,0.2951594,0.2951594,27.17607,27.17607,27.17607,1,1,0,0.1475797,0.1475797,0.0,13.58803,13.58803,0.0,2,2,2,0.2951594,0.2951594,0.2951594,27.17607,27.17607,27.17607,36,47,36047052700,2017,6776.0,0.0735942,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.1475797,0.1475797,0.1475797,13.58803,13.58803,13.58803,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.5882352941176471,36,047,1400000US36047052700,36047052700,527,CT,190002.0,0.0,"POLYGON ((-73.957488 40.70908, -73.95662399999999 40.710384, -73.95549799999999 40.709948999999995, -73.955175 40.710465, -73.95236 40.709716, -73.95083 40.709143, -73.95066 40.708169999999996, -73.95053 40.707391, -73.950406 40.706652999999996, -73.950237 40.705473, -73.951086 40.705912999999995, -73.95191 40.70636, -73.953378 40.706857, -73.954017 40.70708, -73.95627 40.70785, -73.957362 40.708234999999995, -73.957904 40.708427, -73.957488 40.70908))",0.279683381,1,0,0,1
365,36,47,055300,36047055300,New York,Kings County,1,2596,1297,0,16,0.62,0,0,0,0,0,0,8.4,119318.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502,221,255,1933,71,240,3,14,335,563,1025,87,36047055300,2017,2761.0,0.0603362,8,8,8,2.897501,2.897501,2.897501,132.5904,132.5904,132.5904,12,12,12,4.346251,4.346251,4.346251,198.8856,198.8856,198.8856,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047055300.0,0.060336571,2942.0,48759.8125,0.315091789,0.607409954,0.001359619,0.212440521,0.030967293,0.057466064,0.265610874,0.676923096,0.215411559,0.161120832,0.192644477,0.430823117,0.568321884,0.07409925,0.318150908,0.290958524,0.121006116,0.128823936,0.066961251,0.044561572,0.637913764,0.201429054,0.043350477,0.017513135,0.017513135,0.254959583,0.581886649,0.153397024,0.18616654,113750,173636, , , , ,36.0,47.0,36047055300,2017,2761.0,0.0603362,60,60,58,21.73126,21.73126,21.00688,994.4282,994.4282,961.2806,44,44,43,15.93626,15.93626,15.57407,729.2473,729.2473,712.6735,8,8,8,2.897501,2.897501,2.897501,132.5904,132.5904,132.5904,4,4,3,1.44875,1.44875,1.086563,66.29521,66.29521,49.72141,4,4,4,1.44875,1.44875,1.44875,66.29521,66.29521,66.29521,36,47,36047055300,2017,2761.0,0.0603362,3,3,3,1.086563,1.086563,1.086563,49.72141,49.72141,49.72141,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.1333333333333333,36,047,1400000US36047055300,36047055300,553,CT,156271.0,0.0,"POLYGON ((-73.962289 40.715579999999996, -73.961912 40.71593, -73.961423 40.716384, -73.960196 40.717528, -73.959009 40.718636, -73.958416 40.719189, -73.95713099999999 40.718388, -73.955844 40.717589, -73.956439 40.717031999999996, -73.95822299999999 40.715374, -73.958811 40.714824, -73.959797 40.713887, -73.961287 40.714501999999996, -73.962777 40.715106, -73.962289 40.715579999999996))",0.043350477,0,0,0,0
366,36,47,067200,36047067200,New York,Kings County,1,1422,432,0,0,0.0,0,0,0,0,0,0,6.8,80750.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412,362,119,242,936,56,0,16,172,206,75,67,36047067200,2017,1587.0,0.0672733,3,3,3,1.890359,1.890359,1.890359,44.59423,44.59423,44.59423,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047067200.0,0.067273282,1832.0,27232.20898,0.098799124,0.101528384,0.694323123,0.467248917,0.117933132,0.173846155,0.639999986,0.186153844,0.211363643,0.215909094,0.211363643,0.361363649,0.26996699,0.186135367,0.186681226,0.157205239,0.081331879,0.318777293,0.069868997,0.101344362,0.552359045,0.029475983,0.273684204,0.013636364,0.013636364,0.800000012,0.366625518,0.17150794,0.227993727,100086,83516,115921, ,0.720456183, ,36.0,47.0,36047067200,2017,1587.0,0.0672733,1,1,1,0.6301197,0.6301197,0.6301197,14.86474,14.86474,14.86474,1,1,1,0.6301197,0.6301197,0.6301197,14.86474,14.86474,14.86474,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047067200,2017,1587.0,0.0672733,1,1,0,0.6301197,0.6301197,0.0,14.86474,14.86474,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.75,36,047,1400000US36047067200,36047067200,672,CT,174237.0,0.0,"POLYGON ((-73.929311 40.623441, -73.927369 40.623562, -73.92713499999999 40.621358, -73.926879 40.61895, -73.926401 40.614478999999996, -73.926295 40.613192999999995, -73.928478 40.615017, -73.929311 40.623441))",0.273684204,0,0,0,0
367,36,47,070000,36047070000,New York,Kings County,1,1703,660,0,2,0.12,0,0,0,0,0,0,7.7,96250.0,0,0,0,0,0,0,0,0,,47.0,,,11.0,,47.0,2.76,11.0,0.62,10.0,0.61,7.0,0.39,46.0,2.68,0.0,0.02,1.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,3.0,0.46,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391,362,318,1623,25,16,0,6,33,83,99,51,36047070000,2017,1715.0,0.0779513,1,1,1,0.5830904,0.5830904,0.5830904,12.82852,12.82852,12.82852,3,3,3,1.749271,1.749271,1.749271,38.48556,38.48556,38.48556,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047070000.0,0.07795132,1419.0,18203.66797,0.053558845,0.829457343,0.097251587,0.246652573,0.005805515,0.054133859,0.646653533,0.299212605,0.026385223,0.19525066,0.408970952,0.36939314,0.235588968,0.199436218,0.118393235,0.10711769,0.193798453,0.24312897,0.138125435,0.007822686,0.365308791,0.045102183,0.035661217,0.218997359,0.218997359,0.493313521,0.344638169,0.035716206,0.102005646,95938,123375,78772, ,1.566229105, ,36.0,47.0,36047070000,2017,1715.0,0.0779513,4,4,4,2.332361,2.332361,2.332361,51.31408,51.31408,51.31408,4,4,4,2.332361,2.332361,2.332361,51.31408,51.31408,51.31408,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047070000,2017,1715.0,0.0779513,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.2,36,047,1400000US36047070000,36047070000,700,CT,201893.0,0.0,"POLYGON ((-73.91055399999999 40.620402999999996, -73.909106 40.621324, -73.90839299999999 40.621778, -73.906958 40.622709, -73.905303 40.62122, -73.90456 40.621702, -73.902744 40.620067999999996, -73.904201 40.619127, -73.904915 40.618663999999995, -73.907072 40.617264999999996, -73.908928 40.618877, -73.910167 40.619986999999995, -73.91055399999999 40.620402999999996))",0.035661217,0,0,0,0
368,36,47,013400,36047013400,New York,Kings County,1,3907,1500,0,6,0.15,0,0,0,0,0,0,5.8,106293.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847,834,499,2858,91,581,1,7,369,607,673,103,36047013400,2017,4035.0,0.1035661,5,5,3,1.239157,1.239157,0.7434945,48.27834,48.27834,28.967,5,5,5,1.239157,1.239157,1.239157,48.27834,48.27834,48.27834,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047013400.0,0.103565343,4163.0,40196.84375,0.145087674,0.580350697,0.016094163,0.336055726,0.166082501,0.151504666,0.355240405,0.49325493,0.243670881,0.106540084,0.202531651,0.4472574,0.351732224,0.239490747,0.139082387,0.185683399,0.139322609,0.190968052,0.105452798,0.077508964,0.526469171,0.115319662,0.166064978,0.042194095,0.042194095,0.389891684,0.488993824,0.175018504,0.215741962,109605,140787, , , , ,36.0,47.0,36047013400,2017,4035.0,0.1035661,9,9,9,2.230483,2.230483,2.230483,86.90102,86.90102,86.90102,5,5,5,1.239157,1.239157,1.239157,48.27834,48.27834,48.27834,2,2,2,0.495663,0.495663,0.495663,19.31134,19.31134,19.31134,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3,0.7434945,0.7434945,0.7434945,28.967,28.967,28.967,36,47,36047013400,2017,4035.0,0.1035661,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.2478315,0.2478315,0.2478315,9.655668,9.655668,9.655668,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.4166666666666667,36,047,1400000US36047013400,36047013400,134,CT,268236.0,0.0,"POLYGON ((-74.025071 40.630814, -74.02452 40.632166999999995, -74.022024 40.630987999999995, -74.01955 40.629855, -74.01925899999999 40.630559999999996, -74.018895 40.631443999999995, -74.01853 40.632334, -74.016956 40.631622, -74.016048 40.631032999999995, -74.01634299999999 40.630286, -74.017842 40.626591, -74.018639 40.627071, -74.01896099999999 40.626295999999996, -74.022959 40.628701, -74.025361 40.630109, -74.025071 40.630814))",0.166064978,0,0,0,0
369,36,47,020800,36047020800,New York,Kings County,1,3048,1081,0,0,0.0,0,0,0,0,0,1,12.8,66583.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444,615,424,1537,15,1290,4,11,191,351,428,254,36047020800,2017,3216.0,0.0553346,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.3109453,0.3109453,0.3109453,18.07187,18.07187,18.07187,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047020800.0,0.055332687,3159.0,57091.02734,0.044001266,0.278252602,0.019309908,0.597340941,0.335917324,0.195547789,0.46529901,0.3391532,0.280339807,0.275485426,0.268203884,0.175970867,0.245895237,0.227603674,0.10351377,0.143083259,0.138018355,0.289648622,0.09813232,0.017228464,0.335365862,0.058124173,0.231508166,0.009708738,0.009708738,0.416906834,0.283496648,0.189990714,0.325753182,70481,92844, , , , ,36.0,47.0,36047020800,2017,3216.0,0.0553346,7,7,6,2.176617,2.176617,1.865672,126.5031,126.5031,108.4312,6,6,5,1.865672,1.865672,1.554726,108.4312,108.4312,90.35935,1,1,1,0.3109453,0.3109453,0.3109453,18.07187,18.07187,18.07187,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047020800,2017,3216.0,0.0553346,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.3109453,0.3109453,0.3109453,18.07187,18.07187,18.07187,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.0,36,047,1400000US36047020800,36047020800,208,CT,143316.0,0.0,"POLYGON ((-74.012858 40.628206999999996, -74.012142 40.628684, -74.01050000000001 40.627693, -74.008299 40.626360999999996, -74.006095 40.625032999999995, -74.006678 40.624472999999995, -74.00726 40.623915, -74.00783899999999 40.623355, -74.010042 40.624686, -74.012245 40.626016, -74.011665 40.626574, -74.013572 40.627728, -74.012858 40.628206999999996))",0.231508166,0,1,1,1
370,36,47,043100,36047043100,New York,Kings County,1,5113,1625,0,0,0.0,0,0,0,0,0,1,31.1,34185.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2841,1329,238,1785,432,262,2,76,2556,4022,1337,541,36047043100,2017,5369.0,0.0649455,12,12,12,2.235053,2.235053,2.235053,184.7704,184.7704,184.7704,7,7,7,1.303781,1.303781,1.303781,107.7827,107.7827,107.7827,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047043100.0,0.064945087,4654.0,71660.53906,0.529437065,0.309626132,0.06703911,0.359905452,0.136538893,0.235404313,0.264127374,0.500468314,0.368200839,0.255230129,0.238493726,0.138075322,0.649317861,0.165234208,0.335410386,0.264288783,0.101847872,0.080790721,0.052428018,0.039015029,0.39800334,0.24731414,0.306637406,0.129707113,0.206415623,0.027975865,0.345515668,0.307384133,0.34196046,51023,88657,20433,44157,4.338912487,2.007767677,36.0,47.0,36047043100,2017,5369.0,0.0649455,17,17,14,3.166325,3.166325,2.607562,261.758,261.758,215.5654,8,8,5,1.490035,1.490035,0.9312721,123.1803,123.1803,76.98766,6,6,6,1.117527,1.117527,1.117527,92.38519,92.38519,92.38519,2,2,2,0.3725089,0.3725089,0.3725089,30.79506,30.79506,30.79506,1,1,1,0.1862544,0.1862544,0.1862544,15.39753,15.39753,15.39753,36,47,36047043100,2017,5369.0,0.0649455,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.4615384615384615,36,047,1400000US36047043100,36047043100,431,CT,168208.0,0.0,"POLYGON ((-73.923082 40.699200000000005, -73.920075 40.702259, -73.91932299999999 40.701831, -73.918572 40.701404, -73.917819 40.700976, -73.917068 40.700548, -73.916316 40.700122, -73.917872 40.698536999999995, -73.919321 40.697061, -73.920074 40.697489999999995, -73.920824 40.697918, -73.92157399999999 40.698344999999996, -73.922328 40.698772, -73.923082 40.699200000000005))",0.306637406,1,0,0,1
371,36,47,027200,36047027200,New York,Kings County,1,3480,1161,0,0,0.0,0,0,0,0,0,1,26.2,77813.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438,796,479,1936,14,1092,29,18,391,638,487,381,36047027200,2017,3565.0,0.0510222,5,5,4,1.402525,1.402525,1.12202,97.99648,97.99648,78.39718,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047027200.0,0.051022243,3725.0,73007.375,0.314362407,0.371006697,0,0.522416115,0.285469115,0.313873887,0.437477469,0.248648643,0.315315306,0.217217222,0.263263285,0.204204202,0.325169206,0.182818785,0.118926175,0.173959732,0.147114098,0.248322144,0.128859058,0.056794055,0.396736085,0.180402681,0.304776341,0.017017016,0.030030031,0.39120546,0.2831963,0.266831458,0.374082536,74226,73243, ,76250, ,0.960563958,36.0,47.0,36047027200,2017,3565.0,0.0510222,3,3,3,0.8415147,0.8415147,0.8415147,58.79789,58.79789,58.79789,3,3,3,0.8415147,0.8415147,0.8415147,58.79789,58.79789,58.79789,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.2805049,0.2805049,0.2805049,19.59929,19.59929,19.59929,36,47,36047027200,2017,3565.0,0.0510222,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.625,36,047,1400000US36047027200,36047027200,272,CT,132147.0,0.0,"POLYGON ((-73.996922 40.609335, -73.994719 40.608005, -73.994137 40.608564, -73.993557 40.609123, -73.992975 40.609683, -73.99239399999999 40.610240999999995, -73.99019299999999 40.608911, -73.987965 40.607566, -73.988423 40.607119, -73.988551 40.607002, -73.990775 40.608352, -73.99135799999999 40.607794, -73.991941 40.607236, -73.993104 40.606116, -73.99530299999999 40.607445, -73.997503 40.608775, -73.996922 40.609335))",0.304776341,1,0,0,1
372,36,47,046201,36047046201,New York,Kings County,1,2632,1065,0,0,0.0,0,0,0,0,0,0,16.0,80439.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186,682,502,2050,40,331,9,23,179,239,546,407,36047046201,2017,2498.0,0.0495419,9,9,7,3.602882,3.602882,2.802242,181.6643,181.6643,141.2945,3,3,3,1.200961,1.200961,1.200961,60.55477,60.55477,60.55477,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047046201.0,0.049542699,2050.0,41378.44922,0.025853658,0.735121965,0.005365854,0.555121958,0.26781857,0.179452062,0.372602731,0.447945207,0.303178489,0.249388754,0.256723702,0.19070904,0.194601387,0.229756102,0.11804878,0.119024388,0.11365854,0.203414634,0.216097564,0.040897097,0.317744166,0.126341462,0.459734976,0.004889976,0.046454769,0.382263005,0.318799466,0.296418309,0.282931387,67850,68700, , , , ,36.0,47.0,36047046201,2017,2498.0,0.0495419,3,3,3,1.200961,1.200961,1.200961,60.55477,60.55477,60.55477,2,2,2,0.8006405,0.8006405,0.8006405,40.36985,40.36985,40.36985,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.4003203,0.4003203,0.4003203,20.18492,20.18492,20.18492,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,36047046201,2017,2498.0,0.0495419,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,36,47,0.8181818181818182,36,047,1400000US36047046201,36047046201,462.01,CT,128315.0,0.0,"POLYGON ((-73.976578 40.627573999999996, -73.97483199999999 40.628412, -73.971806 40.629874, -73.97156799999999 40.629988, -73.971374 40.628966, -73.971114 40.627586, -73.970922 40.62657, -73.972298 40.626432, -73.974149 40.626214999999995, -73.976235 40.625976, -73.97645 40.627008, -73.976578 40.627573999999996))",0.459734976,1,0,0,1
